timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,experiment,sampling_interval_seconds,cpu_lag_15s,cpu_lag_30s,cpu_lag_45s,cpu_lag_60s,replicas_lag_15s,future_cpu_30s,future_observation_timestamp,actual_horizon_seconds,cpu_change_15s,cpu_change_30s,cpu_slope_30s,cpu_recent_mean,cpu_recent_max,cpu_recent_min,cpu_recent_std,replica_change_15s,cpu_above_target
2026-07-19 22:52:07+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:52:36+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:13+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:52:41+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:18+00:00,10,10,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:52:47+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:24+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:52:53+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:30+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:52:58+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:36+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:04+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:41+00:00,10,10,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:09+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:47+00:00,10,10,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:15+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:53+00:00,10,6,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:21+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:52:58+00:00,10,6,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:26+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:04+00:00,10,6,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:32+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:09+00:00,6,6,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:38+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-50.0
2026-07-19 22:53:15+00:00,6,6,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:43+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-50.0
2026-07-19 22:53:21+00:00,6,6,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-19 22:53:49+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-50.0
2026-07-19 22:53:26+00:00,6,6,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:53:54+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:32+00:00,6,6,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:00+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:38+00:00,6,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:06+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:43+00:00,6,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:11+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:49+00:00,6,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:17+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:53:54+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:23+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-50.0
2026-07-19 22:54:00+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:28+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-50.0
2026-07-19 22:54:06+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-19 22:54:34+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-50.0
2026-07-19 22:54:11+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:54:40+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:17+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:54:45+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:23+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:54:51+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:28+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:54:57+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:34+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:03+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:40+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:10+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:45+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:15+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:51+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:21+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:54:57+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:27+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:03+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:33+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:10+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:39+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:15+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:44+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:21+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:50+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:27+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:55:56+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:33+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:01+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:39+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:07+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:44+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:13+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:50+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:19+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:55:56+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:24+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:01+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:30+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:07+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:36+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:13+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:41+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:19+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:47+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:24+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:53+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:30+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:56:58+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:36+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:04+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:41+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:10+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:47+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:15+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:53+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:21+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:56:58+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:27+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:04+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:32+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:10+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:38+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:15+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:44+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:21+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:49+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:27+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:57:55+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:32+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:00+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:38+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:06+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:44+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:12+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:49+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:17+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:57:55+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:23+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:00+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:28+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:06+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:34+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:12+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:40+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:17+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:45+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:23+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:51+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:28+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:58:56+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:34+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:02+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:40+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:08+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:45+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:15+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:51+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:21+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:58:56+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:27+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:02+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:33+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:08+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:39+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:15+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:45+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:21+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:52+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:27+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 22:59:57+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:33+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:04+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:39+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:10+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:45+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:16+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:52+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:22+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 22:59:57+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:28+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:04+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:34+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:10+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:40+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:16+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:46+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:22+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:52+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:28+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:00:58+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:34+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:04+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:40+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:10+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:46+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:16+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:52+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:23+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:00:58+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:29+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:04+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:35+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:10+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:40+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:16+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:46+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:23+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:52+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:29+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:01:58+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:35+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:04+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:40+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:09+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:46+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:15+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:52+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:21+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:01:58+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:27+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:04+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:33+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:09+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:38+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:15+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:45+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:21+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:50+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:27+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:02:56+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:33+00:00,1,1,0.0,50.0,gradual_ramp,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:03:02+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:38+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:03:08+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:45+00:00,1,1,0.0,50.0,gradual_ramp,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:03:14+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-19 23:02:50+00:00,1,1,0.0,50.0,gradual_ramp,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-19 23:03:19+00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
