timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,experiment
2026-07-20T00:43:43+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:43:49+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:43:55+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:01+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:07+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:13+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:18+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:24+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:30+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:36+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:42+01:00,10.0,10.0,0.0,50.0,sudden_spike
2026-07-20T00:44:47+01:00,10.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:44:53+01:00,10.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:44:59+01:00,10.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:05+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:11+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:16+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:22+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:28+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:34+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:40+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:46+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:52+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:45:58+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:04+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:09+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:15+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:21+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:27+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:33+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:39+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:45+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:50+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:46:56+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:02+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:08+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:14+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:20+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:26+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:31+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:37+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:43+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:49+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:47:55+01:00,1.0,1.0,0.0,50.0,sudden_spike
2026-07-20T00:48:01+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:48:07+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:48:12+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:48:18+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:48:24+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:48:29+01:00,1.0,1.0,1.0,50.0,sudden_spike
2026-07-20T00:59:27+01:00,1.0,1.0,0.0,50.0,oscillating_load
2026-07-20T00:59:43+01:00,1.0,1.0,0.0,50.0,oscillating_load
2026-07-20T00:59:59+01:00,1.0,1.0,0.0,50.0,oscillating_load
2026-07-20T01:00:15+01:00,1.0,1.0,5.0,50.0,oscillating_load
2026-07-20T01:00:30+01:00,1.0,1.0,5.0,50.0,oscillating_load
2026-07-20T01:00:46+01:00,1.0,1.0,5.0,50.0,oscillating_load
2026-07-20T01:01:10+01:00,1.0,4.0,210.0,50.0,oscillating_load
2026-07-20T01:01:26+01:00,4.0,5.0,210.0,50.0,oscillating_load
2026-07-20T01:01:42+01:00,5.0,5.0,210.0,50.0,oscillating_load
2026-07-20T01:01:58+01:00,5.0,5.0,210.0,50.0,oscillating_load
2026-07-20T01:02:14+01:00,5.0,5.0,250.0,50.0,oscillating_load
2026-07-20T01:02:30+01:00,5.0,5.0,250.0,50.0,oscillating_load
2026-07-20T01:02:46+01:00,5.0,5.0,250.0,50.0,oscillating_load
2026-07-20T01:03:02+01:00,5.0,5.0,250.0,50.0,oscillating_load
2026-07-20T01:03:17+01:00,5.0,10.0,175.0,50.0,oscillating_load
2026-07-20T01:03:33+01:00,10.0,10.0,175.0,50.0,oscillating_load
2026-07-20T01:03:49+01:00,10.0,10.0,175.0,50.0,oscillating_load
2026-07-20T01:04:05+01:00,10.0,10.0,191.0,50.0,oscillating_load
2026-07-20T01:04:21+01:00,10.0,10.0,191.0,50.0,oscillating_load
2026-07-20T01:04:37+01:00,10.0,10.0,191.0,50.0,oscillating_load
2026-07-20T01:04:52+01:00,10.0,10.0,191.0,50.0,oscillating_load
2026-07-20T01:05:08+01:00,10.0,10.0,179.0,50.0,oscillating_load
2026-07-20T01:05:24+01:00,10.0,10.0,179.0,50.0,oscillating_load
2026-07-20T01:05:40+01:00,10.0,10.0,179.0,50.0,oscillating_load
2026-07-20T01:05:56+01:00,10.0,10.0,179.0,50.0,oscillating_load
2026-07-20T01:06:12+01:00,10.0,10.0,181.0,50.0,oscillating_load
2026-07-20T01:06:27+01:00,10.0,10.0,181.0,50.0,oscillating_load
2026-07-20T01:06:44+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:07:00+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:07:15+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:07:31+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:07:47+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:08:03+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:08:19+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:08:35+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:08:51+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:09:07+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:09:26+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:09:42+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:09:58+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:10:14+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:10:30+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:10:45+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:11:01+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:11:17+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:11:33+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:11:49+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:12:04+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:12:20+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:12:36+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:12:52+01:00,10.0,10.0,177.0,50.0,oscillating_load
2026-07-20T01:13:08+01:00,10.0,10.0,177.0,50.0,oscillating_load
2026-07-20T01:13:24+01:00,10.0,10.0,177.0,50.0,oscillating_load
2026-07-20T01:13:40+01:00,10.0,10.0,177.0,50.0,oscillating_load
2026-07-20T01:13:55+01:00,10.0,10.0,151.0,50.0,oscillating_load
2026-07-20T01:14:11+01:00,10.0,10.0,151.0,50.0,oscillating_load
2026-07-20T01:14:27+01:00,10.0,10.0,151.0,50.0,oscillating_load
2026-07-20T01:14:43+01:00,10.0,10.0,151.0,50.0,oscillating_load
2026-07-20T01:14:59+01:00,10.0,10.0,178.0,50.0,oscillating_load
2026-07-20T01:15:15+01:00,10.0,10.0,178.0,50.0,oscillating_load
2026-07-20T01:15:31+01:00,10.0,10.0,178.0,50.0,oscillating_load
2026-07-20T01:15:47+01:00,10.0,10.0,178.0,50.0,oscillating_load
2026-07-20T01:16:03+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:16:18+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:16:34+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:16:50+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:17:06+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:17:22+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:17:37+01:00,10.0,10.0,184.0,50.0,oscillating_load
2026-07-20T01:17:53+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:18:09+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:18:25+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:18:41+01:00,10.0,10.0,182.0,50.0,oscillating_load
2026-07-20T01:18:57+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:19:12+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:19:28+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:19:44+01:00,10.0,10.0,183.0,50.0,oscillating_load
2026-07-20T01:20:00+01:00,10.0,10.0,128.0,50.0,oscillating_load
2026-07-20T01:20:16+01:00,10.0,10.0,128.0,50.0,oscillating_load
2026-07-20T01:20:32+01:00,10.0,10.0,128.0,50.0,oscillating_load
2026-07-20T01:20:47+01:00,10.0,10.0,128.0,50.0,oscillating_load
2026-07-20T01:21:03+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:21:19+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:21:35+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:21:51+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:22:07+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:22:23+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:22:39+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:22:55+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:23:11+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:23:26+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:23:42+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:23:58+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:24:14+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:24:30+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:24:45+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:25:02+01:00,10.0,10.0,0.0,50.0,oscillating_load
2026-07-20T01:25:58+01:00,1.0,1.0,0.0,50.0,oscillating_load
2026-07-20T01:26:14+01:00,1.0,1.0,0.0,50.0,oscillating_load
2026-07-21T00:15:35+01:00,1.0,1.0,0.0,50.0,long_mixed_workload
2026-07-21T00:15:50+01:00,1.0,1.0,0.0,50.0,long_mixed_workload
2026-07-21T00:16:06+01:00,1.0,1.0,0.0,50.0,long_mixed_workload
2026-07-21T00:16:23+01:00,1.0,1.0,0.0,50.0,long_mixed_workload
2026-07-21T00:16:39+01:00,1.0,1.0,1.0,50.0,long_mixed_workload
2026-07-21T00:16:55+01:00,1.0,1.0,1.0,50.0,long_mixed_workload
2026-07-21T00:17:11+01:00,1.0,1.0,1.0,50.0,long_mixed_workload
2026-07-21T00:17:26+01:00,1.0,1.0,1.0,50.0,long_mixed_workload
2026-07-21T00:17:42+01:00,1.0,1.0,1.0,50.0,long_mixed_workload
2026-07-21T00:17:58+01:00,1.0,3.0,146.0,50.0,long_mixed_workload
2026-07-21T00:18:13+01:00,3.0,3.0,107.0,50.0,long_mixed_workload
2026-07-21T00:18:29+01:00,3.0,3.0,107.0,50.0,long_mixed_workload
2026-07-21T00:18:45+01:00,3.0,5.0,123.0,50.0,long_mixed_workload
2026-07-21T00:19:00+01:00,5.0,5.0,123.0,50.0,long_mixed_workload
2026-07-21T00:19:16+01:00,5.0,5.0,123.0,50.0,long_mixed_workload
2026-07-21T00:19:32+01:00,5.0,5.0,123.0,50.0,long_mixed_workload
2026-07-21T00:19:47+01:00,5.0,9.0,135.0,50.0,long_mixed_workload
2026-07-21T00:20:03+01:00,9.0,9.0,135.0,50.0,long_mixed_workload
2026-07-21T00:20:18+01:00,9.0,9.0,135.0,50.0,long_mixed_workload
2026-07-21T00:20:34+01:00,9.0,9.0,135.0,50.0,long_mixed_workload
2026-07-21T00:20:49+01:00,9.0,9.0,135.0,50.0,long_mixed_workload
2026-07-21T00:21:05+01:00,9.0,9.0,96.0,50.0,long_mixed_workload
2026-07-21T00:21:21+01:00,9.0,9.0,96.0,50.0,long_mixed_workload
2026-07-21T00:21:36+01:00,9.0,9.0,92.0,50.0,long_mixed_workload
2026-07-21T00:21:52+01:00,9.0,9.0,92.0,50.0,long_mixed_workload
2026-07-21T00:22:08+01:00,9.0,18.0,113.0,50.0,long_mixed_workload
2026-07-21T00:22:23+01:00,18.0,20.0,113.0,50.0,long_mixed_workload
2026-07-21T00:22:39+01:00,20.0,20.0,115.0,50.0,long_mixed_workload
2026-07-21T00:22:54+01:00,20.0,20.0,115.0,50.0,long_mixed_workload
2026-07-21T00:23:10+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:23:26+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:23:41+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:23:57+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:24:12+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:24:28+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:24:44+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:25:00+01:00,20.0,20.0,148.0,50.0,long_mixed_workload
2026-07-21T00:25:16+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:25:31+01:00,20.0,20.0,148.0,50.0,long_mixed_workload
2026-07-21T00:25:47+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:26:03+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:26:19+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:26:35+01:00,20.0,20.0,149.0,50.0,long_mixed_workload
2026-07-21T00:26:51+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:27:06+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:27:22+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:27:38+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:27:58+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:28:14+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:28:30+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:28:46+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:29:02+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:29:18+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:29:34+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:29:54+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:30:10+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:30:26+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:30:42+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:30:57+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T00:31:13+01:00,20.0,20.0,129.0,50.0,long_mixed_workload
2026-07-21T00:31:29+01:00,20.0,20.0,129.0,50.0,long_mixed_workload
2026-07-21T00:31:45+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:32:01+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:32:17+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:32:32+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:32:48+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:33:04+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:33:20+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:33:35+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:33:51+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:34:07+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:34:23+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:34:38+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:34:54+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:35:10+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:35:26+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:35:41+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:35:57+01:00,20.0,20.0,150.0,50.0,long_mixed_workload
2026-07-21T00:36:13+01:00,20.0,20.0,148.0,50.0,long_mixed_workload
2026-07-21T00:36:29+01:00,20.0,20.0,148.0,50.0,long_mixed_workload
2026-07-21T00:36:45+01:00,20.0,20.0,148.0,50.0,long_mixed_workload
2026-07-21T00:37:00+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:37:16+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:37:32+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:37:48+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:38:04+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:38:19+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:38:35+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:38:52+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:39:08+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:39:23+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:39:39+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:39:55+01:00,20.0,20.0,145.0,50.0,long_mixed_workload
2026-07-21T00:40:10+01:00,20.0,20.0,145.0,50.0,long_mixed_workload
2026-07-21T00:40:26+01:00,20.0,20.0,145.0,50.0,long_mixed_workload
2026-07-21T00:40:41+01:00,20.0,20.0,145.0,50.0,long_mixed_workload
2026-07-21T00:40:57+01:00,20.0,20.0,125.0,50.0,long_mixed_workload
2026-07-21T00:41:12+01:00,20.0,20.0,126.0,50.0,long_mixed_workload
2026-07-21T00:41:28+01:00,20.0,20.0,125.0,50.0,long_mixed_workload
2026-07-21T00:41:44+01:00,20.0,20.0,125.0,50.0,long_mixed_workload
2026-07-21T00:41:59+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:42:15+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:42:31+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:42:46+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:43:02+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:43:18+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:43:33+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:43:49+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:44:04+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:44:20+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:44:36+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:44:52+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:45:07+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:45:23+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:45:39+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:45:54+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:46:10+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:46:25+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:46:41+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:46:57+01:00,20.0,20.0,150.0,50.0,long_mixed_workload
2026-07-21T00:47:13+01:00,20.0,20.0,150.0,50.0,long_mixed_workload
2026-07-21T00:47:28+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:47:44+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:48:00+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:48:15+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:48:31+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:48:47+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:49:02+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:49:18+01:00,20.0,20.0,155.0,50.0,long_mixed_workload
2026-07-21T00:49:34+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:49:49+01:00,20.0,20.0,144.0,50.0,long_mixed_workload
2026-07-21T00:50:05+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:50:20+01:00,20.0,20.0,146.0,50.0,long_mixed_workload
2026-07-21T00:50:36+01:00,20.0,20.0,144.0,50.0,long_mixed_workload
2026-07-21T00:50:52+01:00,20.0,20.0,127.0,50.0,long_mixed_workload
2026-07-21T00:51:07+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T00:51:23+01:00,20.0,20.0,127.0,50.0,long_mixed_workload
2026-07-21T00:51:38+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T00:51:54+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:52:10+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:52:25+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:52:41+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:52:57+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:53:12+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:53:28+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:53:43+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:53:59+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:54:15+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:54:30+01:00,20.0,20.0,154.0,50.0,long_mixed_workload
2026-07-21T00:54:46+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:55:01+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:55:17+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:55:33+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:55:48+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:56:04+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:56:19+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:56:35+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T00:56:51+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:57:06+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:57:22+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:57:37+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:57:54+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:58:09+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:58:25+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:58:40+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:58:56+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:59:12+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T00:59:27+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:59:43+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T00:59:59+01:00,20.0,20.0,143.0,50.0,long_mixed_workload
2026-07-21T01:00:14+01:00,20.0,20.0,147.0,50.0,long_mixed_workload
2026-07-21T01:00:30+01:00,20.0,20.0,143.0,50.0,long_mixed_workload
2026-07-21T01:00:45+01:00,20.0,20.0,143.0,50.0,long_mixed_workload
2026-07-21T01:01:01+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T01:01:17+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T01:01:32+01:00,20.0,20.0,124.0,50.0,long_mixed_workload
2026-07-21T01:01:48+01:00,20.0,20.0,128.0,50.0,long_mixed_workload
2026-07-21T01:02:04+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:02:19+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:02:35+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:02:51+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:03:06+01:00,20.0,20.0,151.0,50.0,long_mixed_workload
2026-07-21T01:03:22+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:03:37+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:03:53+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T01:04:09+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T01:04:24+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T01:04:40+01:00,20.0,20.0,153.0,50.0,long_mixed_workload
2026-07-21T01:04:56+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
2026-07-21T01:05:11+01:00,20.0,20.0,152.0,50.0,long_mixed_workload
