timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,sampling_interval_seconds,segment_id,cpu_lag_15s,cpu_lag_30s,cpu_lag_45s,cpu_lag_60s,replicas_lag_15s,cpu_change_15s,cpu_change_30s,cpu_slope_30s,cpu_recent_mean,cpu_recent_max,cpu_recent_min,cpu_recent_std,replica_change_15s,cpu_above_target,future_cpu_30s,future_timestamp,actual_horizon_seconds
2026-08-04 18:33:53+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,0.0,2026-08-04 18:34:23+00:00,30.0
2026-08-04 18:34:03+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,0.0,2026-08-04 18:34:33+00:00,30.0
2026-08-04 18:34:13+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,0.0,2026-08-04 18:34:43+00:00,30.0
2026-08-04 18:34:23+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,1.0,2026-08-04 18:34:53+00:00,30.0
2026-08-04 18:34:33+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,1.0,2026-08-04 18:35:03+00:00,30.0
2026-08-04 18:34:43+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,1.0,2026-08-04 18:35:13+00:00,30.0
2026-08-04 18:34:53+00:00,1,1,1,50,10.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.2,1.0,0.0,0.44721359549995804,0.0,-49,1.0,2026-08-04 18:35:23+00:00,30.0
2026-08-04 18:35:03+00:00,1,1,1,50,10.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.2,1.0,0.0,0.44721359549995804,0.0,-49,1.0,2026-08-04 18:35:33+00:00,30.0
2026-08-04 18:35:13+00:00,1,1,1,50,10.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03333333333333333,0.4,1.0,0.0,0.5477225575051662,0.0,-49,1.0,2026-08-04 18:35:43+00:00,30.0
2026-08-04 18:35:23+00:00,1,1,1,50,10.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.5477225575051662,0.0,-49,0.0,2026-08-04 18:35:53+00:00,30.0
2026-08-04 18:35:33+00:00,1,1,1,50,10.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.5477225575051662,0.0,-49,0.0,2026-08-04 18:36:03+00:00,30.0
2026-08-04 18:35:43+00:00,1,1,1,50,10.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.4472135954999579,0.0,-49,0.0,2026-08-04 18:36:13+00:00,30.0
2026-08-04 18:35:53+00:00,1,1,0,50,10.0,0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.03333333333333333,0.8,1.0,0.0,0.44721359549995804,0.0,-50,0.0,2026-08-04 18:36:23+00:00,30.0
2026-08-04 18:36:03+00:00,1,1,0,50,10.0,0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.03333333333333333,0.8,1.0,0.0,0.44721359549995804,0.0,-50,0.0,2026-08-04 18:36:33+00:00,30.0
2026-08-04 18:36:13+00:00,1,1,0,50,10.0,0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.03333333333333333,0.6,1.0,0.0,0.5477225575051662,0.0,-50,0.0,2026-08-04 18:36:43+00:00,30.0
2026-08-04 18:36:23+00:00,1,1,0,50,10.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5477225575051662,0.0,-50,22.0,2026-08-04 18:36:53+00:00,30.0
2026-08-04 18:36:33+00:00,1,1,0,50,10.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5477225575051662,0.0,-50,22.0,2026-08-04 18:37:03+00:00,30.0
2026-08-04 18:36:43+00:00,1,1,0,50,10.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.447213595499958,0.0,-50,22.0,2026-08-04 18:37:13+00:00,30.0
2026-08-04 18:36:53+00:00,1,1,22,50,10.0,0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,0.7333333333333333,4.4,22.0,0.0,9.838699100999076,0.0,-28,22.0,2026-08-04 18:37:23+00:00,30.0
2026-08-04 18:37:03+00:00,1,1,22,50,10.0,0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,0.7333333333333333,4.4,22.0,0.0,9.838699100999076,0.0,-28,22.0,2026-08-04 18:37:33+00:00,30.0
2026-08-04 18:37:13+00:00,1,1,22,50,10.0,0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.7333333333333333,8.8,22.0,0.0,12.049896265113654,0.0,-28,22.0,2026-08-04 18:37:43+00:00,30.0
2026-08-04 18:37:23+00:00,1,1,22,50,10.0,0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,13.2,22.0,0.0,12.049896265113656,0.0,-28,36.0,2026-08-04 18:37:53+00:00,30.0
2026-08-04 18:37:33+00:00,1,1,22,50,10.0,0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,13.2,22.0,0.0,12.049896265113656,0.0,-28,36.0,2026-08-04 18:38:03+00:00,30.0
2026-08-04 18:37:43+00:00,1,1,22,50,10.0,0,22.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,17.6,22.0,0.0,9.838699100999074,0.0,-28,36.0,2026-08-04 18:38:13+00:00,30.0
2026-08-04 19:01:34+00:00,2,2,36,50,10.0,1,36.0,36.0,36.0,36.0,2.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,-14,37.0,2026-08-04 19:02:04+00:00,30.0
2026-08-04 19:01:44+00:00,2,2,36,50,10.0,1,36.0,36.0,36.0,36.0,2.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,-14,37.0,2026-08-04 19:02:14+00:00,30.0
2026-08-04 19:01:54+00:00,2,2,37,50,10.0,1,36.0,36.0,36.0,36.0,2.0,1.0,1.0,0.03333333333333333,36.2,37.0,36.0,0.4472135954999579,0.0,-13,37.0,2026-08-04 19:02:24+00:00,30.0
2026-08-04 19:02:04+00:00,2,2,37,50,10.0,1,36.0,36.0,36.0,36.0,2.0,1.0,1.0,0.03333333333333333,36.2,37.0,36.0,0.4472135954999579,0.0,-13,37.0,2026-08-04 19:02:34+00:00,30.0
2026-08-04 19:02:14+00:00,2,2,37,50,10.0,1,37.0,36.0,36.0,36.0,2.0,0.0,1.0,0.03333333333333333,36.4,37.0,36.0,0.5477225575051661,0.0,-13,37.0,2026-08-04 19:02:44+00:00,30.0
2026-08-04 19:02:24+00:00,2,2,37,50,10.0,1,37.0,37.0,36.0,36.0,2.0,0.0,0.0,0.0,36.6,37.0,36.0,0.5477225575051661,0.0,-13,37.0,2026-08-04 19:02:54+00:00,30.0
2026-08-04 19:02:34+00:00,2,2,37,50,10.0,1,37.0,37.0,36.0,36.0,2.0,0.0,0.0,0.0,36.6,37.0,36.0,0.5477225575051661,0.0,-13,37.0,2026-08-04 19:03:04+00:00,30.0
2026-08-04 19:02:44+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,36.0,2.0,0.0,0.0,0.0,36.8,37.0,36.0,0.4472135954999579,0.0,-13,37.0,2026-08-04 19:03:14+00:00,30.0
2026-08-04 19:02:54+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,-13,37.0,2026-08-04 19:03:24+00:00,30.0
2026-08-04 19:03:04+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,-13,37.0,2026-08-04 19:03:34+00:00,30.0
2026-08-04 19:03:14+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,-13,35.0,2026-08-04 19:03:44+00:00,30.0
2026-08-04 19:03:24+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,-13,35.0,2026-08-04 19:03:54+00:00,30.0
2026-08-04 19:03:34+00:00,2,2,37,50,10.0,1,37.0,37.0,37.0,37.0,2.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,-13,35.0,2026-08-04 19:04:04+00:00,30.0
2026-08-04 19:03:44+00:00,2,2,35,50,10.0,1,37.0,37.0,37.0,37.0,2.0,-2.0,-2.0,-0.06666666666666667,36.6,37.0,35.0,0.8944271909999159,0.0,-15,35.0,2026-08-04 19:04:14+00:00,30.0
2026-08-04 19:03:54+00:00,2,2,35,50,10.0,1,37.0,37.0,37.0,37.0,2.0,-2.0,-2.0,-0.06666666666666667,36.6,37.0,35.0,0.8944271909999159,0.0,-15,35.0,2026-08-04 19:04:24+00:00,30.0
2026-08-04 19:04:04+00:00,2,2,35,50,10.0,1,35.0,37.0,37.0,37.0,2.0,0.0,-2.0,-0.06666666666666667,36.2,37.0,35.0,1.0954451150103321,0.0,-15,35.0,2026-08-04 19:04:34+00:00,30.0
2026-08-04 19:04:14+00:00,2,2,35,50,10.0,1,35.0,35.0,37.0,37.0,2.0,0.0,0.0,0.0,35.8,37.0,35.0,1.0954451150103321,0.0,-15,36.0,2026-08-04 19:04:44+00:00,30.0
2026-08-04 19:04:24+00:00,2,2,35,50,10.0,1,35.0,35.0,37.0,37.0,2.0,0.0,0.0,0.0,35.8,37.0,35.0,1.0954451150103321,0.0,-15,36.0,2026-08-04 19:04:54+00:00,30.0
2026-08-04 19:04:34+00:00,2,2,35,50,10.0,1,35.0,35.0,35.0,37.0,2.0,0.0,0.0,0.0,35.4,37.0,35.0,0.8944271909999159,0.0,-15,36.0,2026-08-04 19:05:04+00:00,30.0
2026-08-04 19:04:44+00:00,2,2,36,50,10.0,1,35.0,35.0,35.0,35.0,2.0,1.0,1.0,0.03333333333333333,35.2,36.0,35.0,0.4472135954999579,0.0,-14,36.0,2026-08-04 19:05:14+00:00,30.0
2026-08-04 19:04:54+00:00,2,2,36,50,10.0,1,35.0,35.0,35.0,35.0,2.0,1.0,1.0,0.03333333333333333,35.2,36.0,35.0,0.4472135954999579,0.0,-14,36.0,2026-08-04 19:05:24+00:00,30.0
2026-08-04 19:05:04+00:00,2,2,36,50,10.0,1,36.0,35.0,35.0,35.0,2.0,0.0,1.0,0.03333333333333333,35.4,36.0,35.0,0.5477225575051661,0.0,-14,36.0,2026-08-04 19:05:34+00:00,30.0
2026-08-04 19:05:14+00:00,2,2,36,50,10.0,1,36.0,36.0,35.0,35.0,2.0,0.0,0.0,0.0,35.6,36.0,35.0,0.5477225575051661,0.0,-14,35.0,2026-08-04 19:05:44+00:00,30.0
2026-08-04 19:05:24+00:00,2,2,36,50,10.0,1,36.0,36.0,35.0,35.0,2.0,0.0,0.0,0.0,35.6,36.0,35.0,0.5477225575051661,0.0,-14,35.0,2026-08-04 19:05:54+00:00,30.0
2026-08-04 19:05:34+00:00,2,2,36,50,10.0,1,36.0,36.0,36.0,35.0,2.0,0.0,0.0,0.0,35.8,36.0,35.0,0.4472135954999579,0.0,-14,35.0,2026-08-04 19:06:04+00:00,30.0
2026-08-04 19:05:44+00:00,2,2,35,50,10.0,1,36.0,36.0,36.0,36.0,2.0,-1.0,-1.0,-0.03333333333333333,35.8,36.0,35.0,0.4472135954999579,0.0,-15,35.0,2026-08-04 19:06:14+00:00,30.0
2026-08-04 19:05:54+00:00,2,2,35,50,10.0,1,36.0,36.0,36.0,36.0,2.0,-1.0,-1.0,-0.03333333333333333,35.8,36.0,35.0,0.4472135954999579,0.0,-15,35.0,2026-08-04 19:06:24+00:00,30.0
2026-08-04 19:06:04+00:00,2,2,35,50,10.0,1,35.0,36.0,36.0,36.0,2.0,0.0,-1.0,-0.03333333333333333,35.6,36.0,35.0,0.5477225575051661,0.0,-15,35.0,2026-08-04 19:06:34+00:00,30.0
2026-08-04 19:06:14+00:00,2,2,35,50,10.0,1,35.0,35.0,36.0,36.0,2.0,0.0,0.0,0.0,35.4,36.0,35.0,0.5477225575051661,0.0,-15,45.0,2026-08-04 19:06:44+00:00,30.0
2026-08-04 19:06:24+00:00,2,2,35,50,10.0,1,35.0,35.0,36.0,36.0,2.0,0.0,0.0,0.0,35.4,36.0,35.0,0.5477225575051661,0.0,-15,45.0,2026-08-04 19:06:54+00:00,30.0
2026-08-04 19:06:34+00:00,2,2,35,50,10.0,1,35.0,35.0,35.0,36.0,2.0,0.0,0.0,0.0,35.2,36.0,35.0,0.4472135954999579,0.0,-15,45.0,2026-08-04 19:07:04+00:00,30.0
2026-08-04 19:06:44+00:00,2,2,45,50,10.0,1,35.0,35.0,35.0,35.0,2.0,10.0,10.0,0.3333333333333333,37.0,45.0,35.0,4.47213595499958,0.0,-5,45.0,2026-08-04 19:07:14+00:00,30.0
2026-08-04 19:06:54+00:00,2,2,45,50,10.0,1,35.0,35.0,35.0,35.0,2.0,10.0,10.0,0.3333333333333333,37.0,45.0,35.0,4.47213595499958,0.0,-5,45.0,2026-08-04 19:07:24+00:00,30.0
2026-08-04 19:07:04+00:00,2,2,45,50,10.0,1,45.0,35.0,35.0,35.0,2.0,0.0,10.0,0.3333333333333333,39.0,45.0,35.0,5.477225575051661,0.0,-5,45.0,2026-08-04 19:07:34+00:00,30.0
2026-08-04 19:07:14+00:00,2,2,45,50,10.0,1,45.0,45.0,35.0,35.0,2.0,0.0,0.0,0.0,41.0,45.0,35.0,5.477225575051661,0.0,-5,53.0,2026-08-04 19:07:44+00:00,30.0
2026-08-04 19:07:24+00:00,2,2,45,50,10.0,1,45.0,45.0,35.0,35.0,2.0,0.0,0.0,0.0,41.0,45.0,35.0,5.477225575051661,0.0,-5,53.0,2026-08-04 19:07:54+00:00,30.0
2026-08-04 19:07:34+00:00,2,2,45,50,10.0,1,45.0,45.0,45.0,35.0,2.0,0.0,0.0,0.0,43.0,45.0,35.0,4.47213595499958,0.0,-5,53.0,2026-08-04 19:08:04+00:00,30.0
2026-08-04 19:07:44+00:00,2,2,53,50,10.0,1,45.0,45.0,45.0,45.0,2.0,8.0,8.0,0.26666666666666666,46.6,53.0,45.0,3.577708763999663,0.0,3,53.0,2026-08-04 19:08:14+00:00,30.0
2026-08-04 19:07:54+00:00,2,2,53,50,10.0,1,45.0,45.0,45.0,45.0,2.0,8.0,8.0,0.26666666666666666,46.6,53.0,45.0,3.577708763999663,0.0,3,53.0,2026-08-04 19:08:24+00:00,30.0
2026-08-04 19:08:04+00:00,2,2,53,50,10.0,1,53.0,45.0,45.0,45.0,2.0,0.0,8.0,0.26666666666666666,48.2,53.0,45.0,4.3817804600413295,0.0,3,53.0,2026-08-04 19:08:34+00:00,30.0
2026-08-04 19:08:14+00:00,2,2,53,50,10.0,1,53.0,53.0,45.0,45.0,2.0,0.0,0.0,0.0,49.8,53.0,45.0,4.3817804600413295,0.0,3,53.0,2026-08-04 19:08:44+00:00,30.0
2026-08-04 19:08:24+00:00,2,2,53,50,10.0,1,53.0,53.0,45.0,45.0,2.0,0.0,0.0,0.0,49.8,53.0,45.0,4.3817804600413295,0.0,3,53.0,2026-08-04 19:08:54+00:00,30.0
2026-08-04 19:08:34+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,45.0,2.0,0.0,0.0,0.0,51.4,53.0,45.0,3.5777087639996634,0.0,3,53.0,2026-08-04 19:09:04+00:00,30.0
2026-08-04 19:08:44+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,53.0,2026-08-04 19:09:14+00:00,30.0
2026-08-04 19:08:54+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,53.0,2026-08-04 19:09:24+00:00,30.0
2026-08-04 19:09:04+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,53.0,2026-08-04 19:09:34+00:00,30.0
2026-08-04 19:09:14+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,55.0,2026-08-04 19:09:44+00:00,30.0
2026-08-04 19:09:24+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,55.0,2026-08-04 19:09:54+00:00,30.0
2026-08-04 19:09:34+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,53.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,3,55.0,2026-08-04 19:10:04+00:00,30.0
2026-08-04 19:09:44+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:10:14+00:00,30.0
2026-08-04 19:09:54+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:10:24+00:00,30.0
2026-08-04 19:10:04+00:00,2,2,55,50,10.0,1,55.0,53.0,53.0,53.0,2.0,0.0,2.0,0.06666666666666667,53.8,55.0,53.0,1.0954451150103321,0.0,5,55.0,2026-08-04 19:10:34+00:00,30.0
2026-08-04 19:10:14+00:00,2,2,55,50,10.0,1,55.0,55.0,53.0,53.0,2.0,0.0,0.0,0.0,54.2,55.0,53.0,1.0954451150103321,0.0,5,55.0,2026-08-04 19:10:44+00:00,30.0
2026-08-04 19:10:24+00:00,2,2,55,50,10.0,1,55.0,55.0,53.0,53.0,2.0,0.0,0.0,0.0,54.2,55.0,53.0,1.0954451150103321,0.0,5,55.0,2026-08-04 19:10:54+00:00,30.0
2026-08-04 19:10:34+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,53.0,2.0,0.0,0.0,0.0,54.6,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:11:04+00:00,30.0
2026-08-04 19:10:44+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,55.0,2026-08-04 19:11:14+00:00,30.0
2026-08-04 19:10:54+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,55.0,2026-08-04 19:11:24+00:00,30.0
2026-08-04 19:11:04+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,55.0,2026-08-04 19:11:34+00:00,30.0
2026-08-04 19:11:14+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,53.0,2026-08-04 19:11:44+00:00,30.0
2026-08-04 19:11:24+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,53.0,2026-08-04 19:11:54+00:00,30.0
2026-08-04 19:11:34+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,55.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,5,53.0,2026-08-04 19:12:04+00:00,30.0
2026-08-04 19:11:44+00:00,2,2,53,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-2.0,-2.0,-0.06666666666666667,54.6,55.0,53.0,0.8944271909999159,0.0,3,53.0,2026-08-04 19:12:14+00:00,30.0
2026-08-04 19:11:54+00:00,2,2,53,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-2.0,-2.0,-0.06666666666666667,54.6,55.0,53.0,0.8944271909999159,0.0,3,53.0,2026-08-04 19:12:24+00:00,30.0
2026-08-04 19:12:04+00:00,2,2,53,50,10.0,1,53.0,55.0,55.0,55.0,2.0,0.0,-2.0,-0.06666666666666667,54.2,55.0,53.0,1.0954451150103321,0.0,3,53.0,2026-08-04 19:12:34+00:00,30.0
2026-08-04 19:12:14+00:00,2,2,53,50,10.0,1,53.0,53.0,55.0,55.0,2.0,0.0,0.0,0.0,53.8,55.0,53.0,1.0954451150103321,0.0,3,55.0,2026-08-04 19:12:44+00:00,30.0
2026-08-04 19:12:24+00:00,2,2,53,50,10.0,1,53.0,53.0,55.0,55.0,2.0,0.0,0.0,0.0,53.8,55.0,53.0,1.0954451150103321,0.0,3,55.0,2026-08-04 19:12:54+00:00,30.0
2026-08-04 19:12:34+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,55.0,2.0,0.0,0.0,0.0,53.4,55.0,53.0,0.8944271909999159,0.0,3,55.0,2026-08-04 19:13:05+00:00,31.0
2026-08-04 19:12:44+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:13:15+00:00,31.0
2026-08-04 19:12:54+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:13:25+00:00,31.0
2026-08-04 19:13:05+00:00,2,2,55,50,11.0,1,55.0,53.0,53.0,53.0,2.0,0.0,2.0,0.06666666666666667,53.8,55.0,53.0,1.0954451150103321,0.0,5,55.0,2026-08-04 19:13:35+00:00,30.0
2026-08-04 19:13:15+00:00,2,2,55,50,10.0,1,55.0,55.0,53.0,53.0,2.0,0.0,0.0,0.0,54.2,55.0,53.0,1.0954451150103321,0.0,5,54.0,2026-08-04 19:13:45+00:00,30.0
2026-08-04 19:13:25+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,53.0,2.0,0.0,0.0,0.0,54.6,55.0,53.0,0.8944271909999159,0.0,5,54.0,2026-08-04 19:13:55+00:00,30.0
2026-08-04 19:13:35+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,53.0,2.0,0.0,0.0,0.0,54.6,55.0,53.0,0.8944271909999159,0.0,5,54.0,2026-08-04 19:14:05+00:00,30.0
2026-08-04 19:13:45+00:00,2,2,54,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-1.0,-1.0,-0.03333333333333333,54.8,55.0,54.0,0.4472135954999579,0.0,4,54.0,2026-08-04 19:14:15+00:00,30.0
2026-08-04 19:13:55+00:00,2,2,54,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-1.0,-1.0,-0.03333333333333333,54.8,55.0,54.0,0.4472135954999579,0.0,4,54.0,2026-08-04 19:14:25+00:00,30.0
2026-08-04 19:14:05+00:00,2,2,54,50,10.0,1,54.0,55.0,55.0,55.0,2.0,0.0,-1.0,-0.03333333333333333,54.6,55.0,54.0,0.5477225575051661,0.0,4,54.0,2026-08-04 19:14:35+00:00,30.0
2026-08-04 19:14:15+00:00,2,2,54,50,10.0,1,54.0,54.0,55.0,55.0,2.0,0.0,0.0,0.0,54.4,55.0,54.0,0.5477225575051661,0.0,4,53.0,2026-08-04 19:14:45+00:00,30.0
2026-08-04 19:14:25+00:00,2,2,54,50,10.0,1,54.0,54.0,55.0,55.0,2.0,0.0,0.0,0.0,54.4,55.0,54.0,0.5477225575051661,0.0,4,53.0,2026-08-04 19:14:55+00:00,30.0
2026-08-04 19:14:35+00:00,2,2,54,50,10.0,1,54.0,54.0,54.0,55.0,2.0,0.0,0.0,0.0,54.2,55.0,54.0,0.4472135954999579,0.0,4,53.0,2026-08-04 19:15:05+00:00,30.0
2026-08-04 19:14:45+00:00,2,2,53,50,10.0,1,54.0,54.0,54.0,54.0,2.0,-1.0,-1.0,-0.03333333333333333,53.8,54.0,53.0,0.4472135954999579,0.0,3,53.0,2026-08-04 19:15:15+00:00,30.0
2026-08-04 19:14:55+00:00,2,2,53,50,10.0,1,54.0,54.0,54.0,54.0,2.0,-1.0,-1.0,-0.03333333333333333,53.8,54.0,53.0,0.4472135954999579,0.0,3,53.0,2026-08-04 19:15:25+00:00,30.0
2026-08-04 19:15:05+00:00,2,2,53,50,10.0,1,53.0,54.0,54.0,54.0,2.0,0.0,-1.0,-0.03333333333333333,53.6,54.0,53.0,0.5477225575051661,0.0,3,53.0,2026-08-04 19:15:35+00:00,30.0
2026-08-04 19:15:15+00:00,2,2,53,50,10.0,1,53.0,53.0,54.0,54.0,2.0,0.0,0.0,0.0,53.4,54.0,53.0,0.5477225575051661,0.0,3,55.0,2026-08-04 19:15:45+00:00,30.0
2026-08-04 19:15:25+00:00,2,2,53,50,10.0,1,53.0,53.0,54.0,54.0,2.0,0.0,0.0,0.0,53.4,54.0,53.0,0.5477225575051661,0.0,3,55.0,2026-08-04 19:15:55+00:00,30.0
2026-08-04 19:15:35+00:00,2,2,53,50,10.0,1,53.0,53.0,53.0,54.0,2.0,0.0,0.0,0.0,53.2,54.0,53.0,0.4472135954999579,0.0,3,55.0,2026-08-04 19:16:05+00:00,30.0
2026-08-04 19:15:45+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:16:15+00:00,30.0
2026-08-04 19:15:55+00:00,2,2,55,50,10.0,1,53.0,53.0,53.0,53.0,2.0,2.0,2.0,0.06666666666666667,53.4,55.0,53.0,0.8944271909999159,0.0,5,55.0,2026-08-04 19:16:25+00:00,30.0
2026-08-04 19:16:05+00:00,2,2,55,50,10.0,1,55.0,53.0,53.0,53.0,2.0,0.0,2.0,0.06666666666666667,53.8,55.0,53.0,1.0954451150103321,0.0,5,55.0,2026-08-04 19:16:35+00:00,30.0
2026-08-04 19:16:15+00:00,2,2,55,50,10.0,1,55.0,55.0,53.0,53.0,2.0,0.0,0.0,0.0,54.2,55.0,53.0,1.0954451150103321,0.0,5,54.0,2026-08-04 19:16:45+00:00,30.0
2026-08-04 19:16:25+00:00,2,2,55,50,10.0,1,55.0,55.0,53.0,53.0,2.0,0.0,0.0,0.0,54.2,55.0,53.0,1.0954451150103321,0.0,5,54.0,2026-08-04 19:16:55+00:00,30.0
2026-08-04 19:16:35+00:00,2,2,55,50,10.0,1,55.0,55.0,55.0,53.0,2.0,0.0,0.0,0.0,54.6,55.0,53.0,0.8944271909999159,0.0,5,54.0,2026-08-04 19:17:05+00:00,30.0
2026-08-04 19:16:45+00:00,2,2,54,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-1.0,-1.0,-0.03333333333333333,54.8,55.0,54.0,0.4472135954999579,0.0,4,54.0,2026-08-04 19:17:15+00:00,30.0
2026-08-04 19:16:55+00:00,2,2,54,50,10.0,1,55.0,55.0,55.0,55.0,2.0,-1.0,-1.0,-0.03333333333333333,54.8,55.0,54.0,0.4472135954999579,0.0,4,54.0,2026-08-04 19:17:25+00:00,30.0
2026-08-04 19:17:05+00:00,2,2,54,50,10.0,1,54.0,55.0,55.0,55.0,2.0,0.0,-1.0,-0.03333333333333333,54.6,55.0,54.0,0.5477225575051661,0.0,4,54.0,2026-08-04 19:17:35+00:00,30.0
